,adult,budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count
1718,False,0,,el,0.6,,,2001-12-07,0,,Ο 7ος Ήλιος του Έρωτα,0.0,0
1719,False,0,Comedy,en,1.21,,,1990-01-01,0,96,Mat Som,0.0,0
1720,False,0,,en,0.845,,,2012-01-01,0,150,Iron Pant,0.0,0
1721,False,0,,en,0.876,,,2012-10-09,0,,Thomas & Friends: A Very Thomas Christmas,5.0,1
1722,False,0,"Drama, Romance",el,0.877,,,2001-12-07,0,,The 7th sun of love,0.0,0
1723,False,0,,en,2.089,,,2005-05-13,0,108,Love's Lone Flower,6.0,1
1724,False,4500000,,en,0.6,,Mexico,2014-06-06,0,,Joyfluid,0.0,0
1725,False,0,"Science Fiction, Thriller",en,0.926,Shaw Brothers,Hong Kong,1968-12-21,0,98,The Brain-Stealers,0.0,0
1726,False,0,"Adventure, Romance",af,1.439,The Film Factory,South Africa,2014-02-14,0,112,Road to Your Heart,6.6,11
1727,False,0,"Drama, Thriller",en,2.856,Seven8 Media,Australia,2015-07-10,0,98,The Suicide Theory,6.4,49
1728,False,0,,en,0.6,,,2014-05-30,0,149,ONE Championship 16: Honor and Glory,0.0,0
1729,False,0,Documentary,en,0.6,,,2007-04-01,0,,Orange Revolution,0.0,0
1730,False,0,"Comedy, Crime",en,0.6,,,2000-01-17,0,86,Perpetrators of the Crime,0.0,0
1731,False,0,,en,0.6,,,2009-01-01,0,,Supranova,0.0,0
1732,False,0,,en,1.4,,,2008-03-29,0,242,Handel: Tamerlano,0.0,0
1733,False,0,,en,0.6,Reagal Films,United States of America,2012-01-03,0,52,Taylor Swift: American Beauty,0.0,0
1734,False,0,,en,0.6,,,2005-08-15,0,,Save the Forest,0.0,0
1735,False,0,,en,0.6,,,,0,77,Agent Beetle,10.0,1
1736,False,0,Comedy,en,0.6,,United States of America,1977-01-01,0,90,Charge of the Model T's,0.0,0
1737,False,0,,ru,0.6,,,1987-06-05,0,,День загадок,0.0,0
1738,False,0,,en,0.873,,,1993-01-01,0,70,The Frontline,5.0,1
1739,False,0,Drama,hr,0.6,"Zagreb Film, Hrvatska Radiotelevizija",Croatia,1991-07-01,0,90,Djuka Begovic,0.0,0
1740,False,0,,en,0.805,,,1966-10-14,0,,The Journey of the Fifth Horse,0.0,0
1741,False,0,Horror,en,0.6,,,2008-01-01,0,,The Gatekeeper,2.0,1
1742,False,0,,ru,0.6,,Russia,1981-06-05,0,,День рождения бабушки,4.0,1
1743,False,0,,en,0.6,,,1980-01-01,0,,The Golden Honeymoon,0.0,0
1744,False,0,Horror,en,0.625,,,2003-10-31,0,,The Revolting Dead,3.0,1
1745,False,0,Animation,ru,0.6,"TO ""Ekran""",Soviet Union,1979-06-05,0,,Дом для леопарда,0.0,0
1746,False,0,Animation,ru,0.6,Soyuzmultfilm,Soviet Union,1976-06-05,0,10,The House That Jack Built,0.0,0
1747,False,0,,ru,0.654,,,1979-06-05,0,,Домашний цирк,0.0,0
1748,False,0,"Fantasy, Horror, Thriller",ml,0.6,Saranam Pictures,India,2013-12-06,0,137,Ms. Lekha Tharoor Kaanunnathu,0.0,0
1749,False,0,,en,0.6,,,2004-01-01,0,,The Love for Three Oranges,0.0,0
1750,False,0,,ru,0.6,,,1985-06-05,0,,Домик для всех,0.0,0
1751,False,0,,ru,0.6,,,1981-06-05,0,,Дорожная сказка,0.0,0
1752,False,0,,en,0.6,,,1976-11-01,0,,In MacArthur Park,0.0,0
1753,False,0,,ru,0.841,,,1964-06-05,0,,Дядя Стёпа — милиционер,0.0,0
1754,False,0,Drama,en,0.6,,,1980-01-01,0,,The Sky Is Gray,0.0,0
1755,False,0,Comedy,ml,1.306,Seven Arts Films,India,1986-01-25,0,129,Mazha Peyyunnu Maddalam Kottunnu,6.8,6
1756,False,0,,en,0.6,,,2009-01-01,0,,The Song Within: Sedona,0.0,0
1757,False,0,"Family, Animation, Comedy",fr,0.825,Productions 10th Ave,Canada,2014-02-21,0,,The Rooster of St. Victor,6.6,4
1758,False,0,,ml,0.6,,,2013-01-18,0,135,Annum Innum Ennum,0.0,0
1759,False,0,Comedy,cn,1.74,,,1995-01-01,0,107,"Whatever Will Be, Will Be",6.0,1
1760,False,0,,en,0.6,,,1995-01-01,0,,When Billy Broke His Head... and Other Tales of Wonder,0.0,0
1761,False,0,"Romance, Comedy",ml,0.6,Satru Combines,India,1986-01-16,0,128,Oru Kadha Oru Nunakadha,0.0,0
1762,False,0,"Animation, Adventure",en,0.909,Burbank Films Australia,Australia,1986-04-14,0,55,Ivanhoe,6.5,2
1763,False,0,,en,0.6,,,2003-01-01,0,,World Music Portraits: Angelique Kidjo,0.0,0
1764,False,0,,en,0.6,,,2002-01-01,0,,Nana Mouskouri: Nana Swings,0.0,0
1765,False,0,Music,en,0.84,"SVT, Camera Lucida Productions, Drottningholms slottsteater, ARTE France Cinéma","France, Sweden",2006-01-01,0,227,Zoroastre,0.0,0
1766,False,0,Horror,en,0.6,,,2005-02-05,0,81,Not Dead Enough,0.0,0
1767,False,0,,en,0.6,,,2004-03-25,0,45,Suzuki Speaks,0.0,0
1768,False,0,,en,0.6,,,2009-02-10,0,,Oliver Mtukudzi: Live at the Cape Town International Jazz Festival 2002,0.0,0
1769,False,0,"Adventure, Animation, Family",en,0.666,,,1998-09-08,0,48,Tarzan of the Apes,5.0,2
1770,False,0,,en,0.6,,,2008-01-29,0,,Punk Rock Holocaust 2,0.0,0
1771,False,0,Comedy,fr,0.6,,Canada,2014-01-01,0,,Pierre Hébert: Premier Spectacle,0.0,0
1772,False,0,"Comedy, Documentary",en,0.6,Supreme Robot Pictures,,2011-01-01,0,,Tell Your Friends! The Concert Film!,0.0,0
1773,False,0,,en,0.6,,,2008-04-08,0,,Slave: Live in Concert,0.0,0
1774,False,0,Documentary,en,0.664,,United Kingdom,2008-01-01,0,6,Cobra Mist,10.0,1
1775,False,0,,en,0.6,,,2014-01-01,0,,Behind the Bars with Lorna,0.0,0
1776,False,0,"Drama, History, Romance",en,1.52,Cote Blanche Productions,United States of America,1986-06-13,1,103,Belizaire the Cajun,5.5,2
1777,False,0,,en,0.6,,,2011-01-01,0,,Brainwave,0.0,0
1778,False,0,"Thriller, Drama",en,1.4,American Film Institute (AFI),United States of America,2004-03-18,0,21,Caution to the Wind,0.0,0
1779,False,0,,en,0.6,,,2002-01-01,0,,Dave Mason: Live at Sunrise,8.0,1
1780,False,0,Horror,en,1.377,,Ireland,2014-01-10,0,7,The First Wave,3.0,1
1781,False,0,,en,0.6,,,1997-01-01,0,,The Temptation of Franz Schubert,0.0,0
1782,False,0,Documentary,en,0.6,Prairie Grass Productions,United States of America,2012-08-01,0,55,The Fourth World,6.0,1
1783,False,0,"Documentary, History",en,0.6,,,2011-01-01,0,,Egypt: What Lies Beneath,0.0,0
1784,False,0,,en,0.6,,,2002-01-01,0,,Galloping Through the Gospels,0.0,0
1785,False,0,,en,1.4,,,2006-02-11,0,,The Giant Buddhas,8.0,2
1786,False,0,Documentary,en,0.6,,,2011-09-30,0,,The Table,0.0,0
1787,False,0,,en,1.4,,,2014-06-05,0,93,Polos,0.0,0
1788,False,0,,en,0.6,,,1977-01-01,0,,Killer from Above,0.0,0
1789,False,0,,en,0.632,,,2011-07-26,0,82,Time Again,0.0,0
1790,False,0,,en,0.6,,,2004-11-16,0,,The History of the Sons of Hawaii,0.0,0
1791,False,0,"Drama, Family",en,0.6,,United Arab Emirates,2009-12-14,0,16,Once,0.0,0
1792,False,0,,en,0.6,,,1983-01-01,0,,The Last Pullman Car,0.0,0
1793,False,0,,en,0.6,,,2007-01-01,0,,La gran sangre - La pelicula,0.0,0
1794,False,0,,en,0.672,,,2010-01-01,0,,To Catch a Dollar: Muhammad Yunus Banks on America,1.0,1
1795,False,0,Horror,en,0.6,,United States of America,2011-05-21,0,82,The Greenman,0.0,0
1796,False,0,,en,0.6,,,2006-01-01,0,,Live the Greatest Hits of Side A,0.0,0
1797,False,0,,en,0.6,,,1999-01-01,0,,Lost Treasures of the Ancient World: The Pyramids: Jewels of the Nile,0.0,0
1798,False,0,,en,0.6,,,1999-01-01,0,,These Are Better Days,0.0,0
1799,False,0,,en,0.843,,,2007-08-21,0,,Tito Rojas: Autenticamente En Vivo,0.0,0
1800,False,0,Comedy,en,0.6,"Journal Filmproduktion, Maran Film, Südwestdeutscher Rundfunk",Germany,1989-03-02,0,89,Himmelsheim,0.0,0
1801,False,0,,en,0.6,,,2012-06-09,0,98,Transcendence,5.5,2
1802,False,0,,en,0.6,,,1993-01-01,0,,On the Streets of L.A.,0.0,0
1803,False,0,,en,0.6,,,2009-01-01,0,80,Unbeaten,0.0,0
1804,False,0,,it,0.6,,,2004-01-01,0,,Without Conscience,4.0,1
1805,False,0,"Romance, Comedy, Fantasy",te,1.371,,,1966-07-18,0,,Paramanandayya Sishyula Katha,7.0,1
1806,False,0,"Crime, Science Fiction, Thriller",en,0.6,,Canada,2013-04-19,0,100,A Dark Matter,0.0,0
1807,False,0,Animation,en,0.805,Nickelodeon Productions,United States of America,2004-01-01,0,75,Rocket Power: Island of the Menehune,0.0,0
1808,False,250000,"War, Action",en,3.166,Sector 4,United States of America,2014-07-22,0,91,Sector 4: Extraction,3.3,9
1809,False,0,,en,1.252,,China,2016-12-16,0,80,Axel: The Biggest Little Hero,4.0,2
1810,False,0,,en,0.6,,,2006-10-24,0,,Amazing Fusion Concert: Ganesh & Kumaresh,0.0,0
1811,False,0,Documentary,en,1.4,,United States of America,2009-04-01,0,56,Team Qatar,0.0,0
1812,False,0,"TV Movie, Drama",en,1.34,Grossbart Barnett Productions,United States of America,1993-01-01,0,91,The Woman Who Loved Elvis,0.0,0
1813,False,0,,en,0.6,,,2006-03-28,0,,Asylum Night,2.0,1
1814,False,0,,it,2.235,,,1984-08-30,0,85,Maladonna,6.3,3
1815,False,0,,en,0.6,,,1967-01-01,0,,La traviata,0.0,0
1816,False,0,,en,0.6,,,1980-01-01,0,,War: Loose Grooves: Funkin' Live in England 1980,0.0,0
1817,False,0,,en,0.6,,,2008-01-01,0,,Warrant: They Came from Hollywood,0.0,0
1818,False,0,,en,0.6,,,2014-01-01,0,,Babbu Ki Jawaani,0.0,0
1819,False,0,,zh,0.6,,,1969-01-01,0,95,Beautiful Swordswoman,0.0,0
1820,False,0,,en,0.6,,,2008-01-01,0,,Adventures of Little Herbert in Mushroom Land,0.0,0
1821,False,0,,en,0.6,,,2009-01-01,0,94,And the Winner Is...,0.0,0
1822,False,0,,en,0.6,,,2012-01-01,0,,Animal House of Blues,0.0,0
1823,False,0,Documentary,en,0.6,Questar Video,United States of America,2003-01-01,0,,Armageddon: Bible Prophecies and the Predictions of Nostradamus,0.0,0
1824,False,0,,en,0.6,,,1989-01-01,0,,Bahurani,0.0,0
1825,False,0,"Drama, Family",hi,0.911,,,1985-09-06,0,156,Bepanaah,6.0,1
1826,False,0,,en,0.627,Lighthead Productions,United States of America,2000-01-01,0,75,A Regular Frankie Fan,0.0,0
1827,False,0,,en,0.6,,,2007-01-01,0,,Bharat Aala Parat,0.0,0
1828,False,0,,en,0.656,,,2007-06-26,0,,Criminal Xing,0.0,0
1829,False,0,,en,0.6,,,2004-01-01,0,,Burning the Map,0.0,0
1830,False,0,Documentary,en,0.6,Shami Media Group,,2005-01-01,0,86,Chasing a Butterfly,0.0,0
1831,False,0,Documentary,en,0.6,,,1995-01-01,0,46,Betty Boop: The Queen of Cartoons,6.0,1
1832,False,0,,en,1.34,,,1973-01-01,0,45,Scan Processor Studies,0.0,0
1833,False,0,,en,0.6,,,2013-01-01,0,,DeSean Jackson: The Making of a Father's Dream,0.0,0
1834,False,0,,en,0.664,,,1971-01-01,0,,Lucia di Lammermoor,0.0,0
1835,False,0,,en,0.6,,,2006-01-01,0,,Dudu Fisher's Kindergarten: The Friendship Trip,0.0,0
1836,False,0,,en,0.6,,,1978-01-01,0,,Violin Power,0.0,0
1837,False,0,,en,0.6,,,1997-01-01,0,,Chuck Norris: Private Lesson,6.0,1
1838,False,0,Western,en,0.6,"Sigmund Neufeld Productions, Producers Releasing Corporation (PRC)",United States of America,1945-06-14,0,55,Gangster's Den,0.0,0
1839,False,0,,de,0.6,,,2004-01-01,0,,"Günter Wand: My Life, My Music",0.0,0
1840,False,0,,en,0.6,,,2010-01-01,0,95,I Never Promised You a Rose Garden: A Portrait of David Toop Through His Records Collection,0.0,0
1841,False,0,,en,0.6,,,2014-02-01,0,55,DMD KIU LIDT: Die Manifestation des Kapitalismus in unserem Leben ist die Traurigkeit,0.0,0
1842,False,0,,en,0.6,,,1993-01-01,0,,It Was a Wonderful Life,0.0,0
1843,False,0,,en,0.6,,,2012-01-01,0,,Danland,0.0,0
1844,False,0,,en,0.74,,,2009-07-07,0,,Edward M. Kennedy: Lion of the Senate,0.0,0
1845,False,0,Drama,ja,0.6,ENK Promotion,Japan,1994-04-19,0,58,"I Like You, I Like You Very Much",1.7,3
1846,False,0,,en,0.6,,,1985-01-01,0,41,Signal - Germany on the Air,0.0,0
1847,False,0,Drama,en,0.717,,"United States of America, Canada",1997-01-05,0,,Keeping the Promise,5.5,2
1848,False,0,Comedy,en,2.168,,,2014-05-01,0,81,Trailer Park Boys - Live in F**kin' Dublin,5.8,19
1849,False,0,"TV Movie, Drama",en,1.748,,,1988-04-25,0,85,Little Girl Lost,6.0,2
1850,False,0,,en,0.6,,,1994-01-01,0,,Eugene Onegin,0.0,0
1851,False,0,,en,0.6,,,2001-10-11,0,,Living in Missouri,0.0,0
1852,False,0,,en,0.6,,,2000-01-01,0,,Lost Treasures of the Ancient World: The Romans in North Africa,0.0,0
1853,False,0,,en,0.6,,,2005-01-01,0,,Jupiter Landing,0.0,0
1854,False,0,,en,0.6,,,2007-01-01,0,,"Los Caminantes: Lo Mas Chulo, Chulo, Chulo",0.0,0
1855,False,0,"Comedy, TV Movie",en,1.199,"CBS Television Studios, Lucille Ball Productions",United States of America,1977-01-01,0,60,Lucy Calls the President,5.0,1
1856,False,0,"Documentary, History",en,0.601,Indigo Films,United States of America,2007-09-01,0,94,Jesse James: American Outlaw,0.0,0
1857,False,0,,en,0.6,,,2002-01-01,0,,Pendragon: Live at Last,0.0,0
1858,False,0,Drama,he,3.236,Rabinovich Film Fund Cinema Project,Israel,2012-06-15,0,103,Urban Tale,3.5,2
1859,False,0,,en,0.6,,,1988-01-01,0,149,Luisa Miller,0.0,0
1860,False,0,"Action, Crime, Documentary",en,0.6,Duke Video,United States of America,2002-12-11,0,77,2 Fast 2 Real for Hollywood,0.0,0
1861,False,0,"Horror, Western",en,0.6,Living End Productions,United States of America,2014-08-26,0,108,Revelation Trail,0.0,0
1862,False,0,Comedy,en,0.664,,,2003-07-23,0,95,Rice Girl,1.0,1
1863,False,0,,en,0.6,,,2004-01-01,0,,National Lampoon's Mr. Wong,0.0,0
1864,False,0,Science Fiction,en,0.6,,,2011-09-01,0,80,The Ghost of Saint Aubin,1.0,1
1865,False,0,Documentary,en,0.6,,,2007-04-26,0,75,"The Polymath, or The Life and Opinions of Samuel R. Delany, Gentleman",8.0,1
1866,False,0,,en,0.943,,,2012-01-26,0,87,Silver Case,0.0,0
1867,False,0,,en,0.6,,,2008-01-01,0,,U.S. Air Power,0.0,0
1868,False,0,,en,0.6,,,2005-01-01,0,,Underground Doctors,0.0,0
1869,False,7500000,"History, Drama",pt,1.4,"Gemini Films, Madragoa Filmes",Portugal,2004-09-09,0,127,The Fifth Empire,0.0,0
1870,False,0,,en,0.6,,,2005-01-01,0,,Verdi: Otello,0.0,0
1871,False,0,,en,0.6,,,2009-11-03,0,,40 is the New 20,0.0,0
1872,False,0,Animation,en,0.84,Burbank Films Australia,Australia,1984-01-01,0,72,The Old Curiosity Shop,0.0,0
1873,False,0,,en,0.6,,,2008-03-30,0,,A Passion for Sustainability,0.0,0
1874,False,0,"Animation, Adventure",en,0.6,latvian,Italy,2014-06-05,0,9,Priorities,4.5,3
1875,False,0,Western,en,0.735,Western Adventures Productions Inc,United States of America,1952-02-02,0,55,The Frontier Phantom,4.5,2
1876,False,0,,en,0.6,,,1995-01-01,0,,Ayanaku Iddaru,0.0,0
1877,False,0,,en,0.6,,,2006-04-04,0,,Africa Live: The Roll Back Malaria Concert,0.0,0
1878,False,0,,en,0.6,,,2004-01-01,0,,Ascension Oratorios,0.0,0
1879,False,0,,en,0.6,,,2008-09-16,0,,Battlfield Band - Live in Concert at the Brunton Theatre,0.0,0
1880,False,0,,en,0.6,,,2014-10-03,0,,Intrusion: Disconnected,0.0,0
1881,False,0,,en,0.6,,,2008-11-01,0,,Behind the Player: Munky,0.0,0
1882,False,0,Adventure,fr,0.6,ESMA,France,2014-05-22,0,6,The Incredible Marrec,7.0,2
1883,False,0,,en,0.6,,,2004-01-01,0,,Blues Rock: The Anthology,0.0,0
1884,False,0,Comedy,ar,1.737,,Egypt,1938-01-01,0,100,Everything Is Fine,7.0,1
1885,False,0,,en,0.6,,,1994-01-01,0,,Carmen: The Cullberg Ballet,0.0,0
1886,False,0,"Crime, Documentary, Action",en,0.6,1320video.com,United States of America,2009-03-31,0,93,1320video.com - Volume one,0.0,0
1887,False,0,,en,0.6,,,2008-01-04,0,,Chihuly in the Hotshop,0.0,0
1888,False,0,Drama,en,0.902,,,2004-05-03,0,,Cross Bronx,10.0,2
1889,False,0,Music,en,1.4,,,1999-12-21,0,53,Time Out With Britney Spears,10.0,1
1890,False,0,,en,0.989,,,2010-08-13,0,,Chilango Chronicles,5.5,2
1891,False,0,,en,0.6,,,2005-01-01,0,,David Broza: Massada Live,0.0,0
1892,False,0,Documentary,en,1.163,"Kultur International Films, White Star Films",United States of America,2005-07-26,0,60,Tootsie's Orchid Lounge: Where the Music Began,4.0,1
1893,False,0,,en,0.6,,,2006-07-27,0,,Destination Point,0.0,0
1894,False,0,,en,0.6,,,2005-01-01,0,,Dil Ka Sauda,0.0,0
1895,False,0,Drama,en,0.6,Artimagen Producciones,Spain,1999-02-26,0,118,Yerma,0.0,0
1896,False,0,,en,0.6,,,2004-01-01,0,,Dionne Warwick Live,0.0,0
1897,False,0,Comedy,en,1.972,,,2006-04-04,0,46,"Russell Peters: 2 concerts, 1 ticket",6.6,5
1898,False,0,,en,0.6,,,2006-02-07,0,,Don Diva: A Gangster's Story,0.0,0
1899,False,0,,en,0.6,,,2003-07-01,0,,Donga Ramadu & Party,0.0,0
1900,False,0,"Thriller, Crime",en,1.343,Billybird Productions,United States of America,2008-12-06,0,90,Dead & Nowhere,0.0,0
1901,False,0,,en,0.874,,,2000-01-01,0,13,O Sanduíche,8.0,1
1902,False,0,Documentary,en,0.62,"Pennebaker Hegedus Films, Inc.",United States of America,1979-04-03,0,88,Town Bloody Hall,7.0,1
1903,False,0,Documentary,en,0.6,ArtHaus,,2006-05-01,0,,Jan Vermeer: Light Love and Silence,0.0,0
1904,False,0,Documentary,en,0.877,National Film Board of Canada,Canada,2013-07-01,0,72,Shameless Propaganda,1.0,1
1905,False,0,Music,en,0.6,Radio Trípoli Discos,,1993-01-02,0,,Hermética: En Vivo 1993 Argentina,0.0,0
1906,False,0,Documentary,en,0.6,,United States of America,2014-05-03,0,12,"In Light, In!",0.0,0
1907,False,0,Drama,en,0.6,"Haos Film, Small Form Films","Greece, United States of America",2014-06-14,0,85,Lake Los Angeles,6.5,2
1908,False,0,Animation,en,0.6,,,2011-10-09,0,6,Rumbleseat,7.0,1
1909,False,0,Comedy,ru,2.582,Bulldozerfilms,Russia,2014-04-17,0,90,Express 'Moscow-Russia',3.7,9
1910,False,0,Animation,en,0.6,,,2008-03-03,0,10,Sweet Dreams,6.0,1
1911,False,0,Animation,en,0.6,,,2013-05-30,0,17,Another,5.0,2
1912,False,300,Drama,en,1.355,,,2014-06-06,0,93,The Sublime and Beautiful,6.8,3
1913,False,0,"Comedy, Family",en,0.6,Alligator Film,Norway,1995-01-01,0,15,The Cinema Ticket,6.6,4
1914,False,0,Romance,en,1.4,,,2012-11-11,0,7,Cicada Princess,5.8,3
1915,False,0,"Action, Documentary",en,0.6,TotalVid,United States of America,2003-01-07,0,56,Grip Video Volume 1,0.0,0
1916,False,0,Drama,es,0.6,Batabat,Spain,2014-06-07,0,,L'últim ball de Carmen Amaya,0.0,0
1917,False,0,,zh,0.6,,,2000-01-01,0,,燕子盗,0.0,0
1918,False,0,,es,0.6,,Spain,2014-03-23,0,,Tocaoras,0.0,0
1919,False,0,Drama,ar,0.6,,Palestinian Territory,2003-01-02,0,,The Olive Harvest,0.0,0
1920,False,0,,en,1.18,,,1980-01-01,0,10,Le manège,6.5,3
1921,False,0,,en,0.629,,,2009-05-25,0,122,Stand,0.0,0
1922,False,0,Documentary,fr,0.84,Studio 51,France,2012-11-27,0,95,The Hugo's Brain,8.1,5
1923,False,0,"War, Drama, History",pt,0.922,FairTrade Films,Timor-Leste,2013-10-18,0,101,Beatriz's War,0.0,0
1924,False,0,Documentary,fr,0.6,,France,2008-01-01,0,,Le besoin de croyance et le besoin de verité - Les intellectuels et les médias,0.0,0
1925,False,0,Drama,da,1.195,"Laterna Film, Astron","United States of America, Denmark",1971-08-20,0,100,Christa,7.0,2
1926,False,0,Documentary,en,1.092,"Universidade de Brasília, Forcine",Brazil,2005-11-29,0,16,"Rap, O Canto da Ceilândia",0.0,0
1927,False,0,Documentary,en,0.872,,,2006-06-01,0,625,Evidence of Revision: The Assassination of America,7.0,1
1928,False,0,Drama,pt,0.656,Ceicine,Brazil,2009-11-20,0,24,Dias de Greve,0.0,0
1929,False,0,Documentary,en,0.6,,,2013-11-18,0,50,"Massimo, il mio cinema secondo me",0.0,0
1930,False,0,"Documentary, Music",fr,0.6,,France,1991-04-01,0,,Viva Bertaga - live à l'Olympia 9/10 et 11 novembre 1989,5.5,1
1931,False,0,,en,0.628,,,2014-06-07,0,190,UFC Fight Night 42: Henderson vs. Khabilov,7.0,1
1932,False,0,,en,0.602,,,2013-01-15,0,116,UFC: Ultimate Submissions 2,0.0,0
1933,False,0,,en,1.4,HBO,United States of America,2014-06-07,0,,Cotto vs. Martinez,0.0,0
1934,True,0,Thriller,en,0.6,Digital Playground,United States of America,2013-12-17,0,119,Lollipop,8.8,3
1935,False,0,Drama,en,1.18,,United Kingdom,1971-02-12,0,17,Crash!,6.7,3
1936,False,0,"Adventure, Documentary, Action",de,1.176,Gebrueder Beetz Filmproduktion,Germany,2013-08-08,0,91,Wochenendkrieger,4.3,2
1937,False,0,Drama,de,0.683,,Germany,1914-04-15,0,39,A Venetian Night,0.0,0
1938,False,0,,en,0.627,,,2013-10-11,0,97,Seven Deadly Words,6.0,1
1939,False,0,Drama,ml,0.87,General Pictures,India,1984-01-06,0,108,Mukhamukham,8.0,1
1940,False,0,"Thriller, Drama",nl,1.193,"Steven de Jong Producties, Wild At Art",Netherlands,2014-06-11,0,112,Eye Catcher!,6.4,5
1941,False,0,Drama,fr,1.101,"Tiktak Production, Région Réunion, Centre National de la Cinématographie","Reunion, France",2011-11-02,0,31,News Weed Rollers,0.0,0
1942,False,0,Drama,ml,0.6,General Pictures,India,1987-10-01,0,125,Anantaram,8.8,5
1943,False,0,Drama,de,0.877,DEFA,Germany,1956-09-26,0,,Zwischenfall in Benderath,0.0,0
1944,False,0,,en,0.6,,,2001-11-09,0,86,Pachito Rex: I'm Leaving but Not for Good,10.0,2
1945,False,0,,en,0.6,,,2009-02-07,0,,VeggieTales: Abe and the Amazing Promise,1.0,1
1946,False,0,"Drama, Crime",de,0.6,DEFA,Germany,1960-08-11,0,90,Seilergasse 8,5.0,1
1947,False,0,Family,en,0.6,,,2007-08-10,0,75,VeggieTales: God Made You Special,0.0,0
1948,False,0,"Family, Animation",en,0.6,,,2006-11-03,0,44,VeggieTales: Gideon Tuba Warrior,4.0,1
1949,False,0,Action,en,0.6,Color Bars Production,Antigua and Barbuda,2011-02-18,0,,Redemption of Paradise,0.0,0
1950,False,0,,de,0.955,,,1977-06-01,0,79,Around the World in 80 Beds,3.0,1
1951,False,0,Drama,nl,1.21,,"Aruba, Netherlands",,0,22,Heb het lief,0.0,0
1952,False,0,Documentary,en,0.6,,,2007-10-15,0,44,In Short,0.0,0
1953,False,0,Drama,de,0.803,DEFA,Germany,1961-05-16,0,99,Professor Mamlock,7.3,4
1954,False,0,"History, Comedy, Romance",de,0.6,DEFA,Germany,1968-11-21,0,132,Hauptmann Florian von der Mühle,0.0,0
1955,False,0,Comedy,de,1.199,DEFA,Germany,1969-08-15,0,88,Seine Hoheit – Genosse Prinz,4.5,1
1956,False,0,"Comedy, Fantasy",en,0.6,Globo Filmes,Brazil,2013-12-18,0,50,Alexandre e Outros Heróis,0.0,0
1957,False,0,"Drama, Comedy, Romance",de,0.664,DEFA,Germany,1970-06-25,0,82,Hart am Wind,0.0,0
1958,False,0,Comedy,ru,0.84,"Skip-Media, Azerbaijanfilm","Azerbaijan, Russia",2004-06-21,0,104,National Bomb,0.0,0
1959,False,0,"Drama, Comedy, Music",de,0.6,DEFA,Germany,1973-05-10,0,96,Aus dem Leben eines Taugenichts,0.0,0
1960,False,0,Drama,de,1.448,DEFA,"Germany, East Germany",1973-11-25,0,110,Wolz – Leben und Verklärung eines deutschen Anarchisten,7.0,1
1961,False,0,Drama,de,0.656,DEFA,Germany,1974-09-18,0,85,"… verdammt, ich bin erwachsen",8.0,1
1962,False,0,"Drama, War",de,0.6,DEFA,Germany,1981-03-26,0,101,Pugowitza,0.0,0
1963,False,0,Drama,ar,0.6,Bassam Al-Thawadi Films,Bahrain,1990-06-06,0,97,The Barrier,0.0,0
1964,False,0,"Drama, TV Movie",ru,3.098,Lenfilm,Russia,1974-01-01,0,85,The Bonus,5.4,5
1965,False,0,Drama,en,0.6,Shango Films,"United States of America, Barbados",1998-01-01,0,84,Guttaperc,0.0,0
1966,False,0,,en,0.6,,,2010-04-01,0,24,Cosmic Alchemy,0.0,0
1967,False,0,Music,en,0.621,,Peru,2001-10-31,0,109,Eva Ayllón - 30 Años Eva Ayllón,6.5,1
1968,False,0,Drama,en,1.34,,Tunisia,,0,15,Obsession,0.0,0
1969,False,0,Documentary,en,0.6,Open Pollinated Productions,United States of America,2014-04-22,0,82,Open Sesame: The Story of Seeds,0.0,0
1970,False,0,Drama,en,7.14,"Myriad Pictures, Unison Films, Division Films, Dreambridge Films",United States of America,2014-10-10,0,100,The Disappearance of Eleanor Rigby: Her,6.8,104
1971,False,0,,en,0.6,Duplass Brothers Productions,United States of America,2003-01-01,0,8,This Is John,7.0,3
1972,False,0,,en,0.6,Duplass Brothers Productions,,2005-07-16,0,15,The Intervention,5.0,2
1973,False,0,"Action, Drama",en,1.4,,,1997-01-01,0,87,Azam,10.0,1
1974,False,0,Animation,en,1.156,,,2013-01-01,0,11,Move Mountain,5.5,2
1975,False,0,"Adventure, Family",en,0.6,Big Idea Entertainment,,2006-07-29,0,46,VeggieTales: LarryBoy and the Bad Apple,3.0,2
1976,False,0,"Family, Animation",en,0.6,,,2012-10-15,0,,VeggieTales: The League of Incredible Vegetables,8.7,3
1977,False,0,"Family, Animation",en,0.84,,,2009-08-01,0,50,VeggieTales: Minnesota Cuke and the Search for Noah's Umbrella,3.3,2
1978,False,0,,en,1.331,,,2002-10-28,0,,VeggieTales: The Star of Christmas,4.1,4
1979,False,0,,en,0.6,,,2013-08-01,0,90,OJ: The Musical,5.0,1
1980,False,0,Animation,en,0.6,,,2011-08-16,0,49,VeggieTales: Princess and the Popstar,1.0,1
1981,False,0,Documentary,en,0.99,Twenty Twenty Television,United Kingdom,2007-12-18,0,120,"My Boyfriend, The Sex Tourist",6.0,1
1982,False,0,"Adventure, Family",en,0.833,"Arc Productions, Big Idea Productions, Starz Animation",United States of America,2007-10-09,0,47,VeggieTales: The Wonderful Wizard of Ha's,2.0,1
